name,code,year,1yr_temp,5yr_temp,10yr_temp,20yr_temp
Mauritius,MUS,1902,23.397,23.271,23.252,23.147
Mauritius,MUS,1903,23.26,23.232,23.217,23.171999999999997
Mauritius,MUS,1904,22.781,23.2,23.199,23.188000000000002
Mauritius,MUS,1905,23.105,23.11,23.2,23.211
Mauritius,MUS,1906,23.456,23.081,23.155,23.233
Mauritius,MUS,1907,22.947,23.115,23.119,23.241999999999997
Mauritius,MUS,1908,23.115,23.122,23.115,23.218000000000004
Mauritius,MUS,1909,22.954,23.023000000000003,23.132,23.205
Mauritius,MUS,1910,23.139,23.136,23.197,23.23
Mauritius,MUS,1911,22.962,23.115,23.226,23.201
Mauritius,MUS,1912,23.511,23.241999999999997,23.232,23.179000000000002
Mauritius,MUS,1913,23.011,23.33,23.219,23.169
Mauritius,MUS,1914,23.586,23.409000000000002,23.211,23.186
Mauritius,MUS,1915,23.579,23.355,23.26,23.199
Mauritius,MUS,1916,23.359,23.288,23.247,23.206999999999997
Mauritius,MUS,1917,23.241999999999997,23.241999999999997,23.239,23.226
Mauritius,MUS,1918,22.676,23.171999999999997,23.223000000000003,23.237
Mauritius,MUS,1919,23.353,23.097,23.24,23.249000000000002
Mauritius,MUS,1920,23.233,23.08,23.2,23.256
Mauritius,MUS,1921,22.982,23.185,23.189,23.268
Mauritius,MUS,1922,23.156999999999996,23.194000000000003,23.22,23.293000000000003
Mauritius,MUS,1923,23.202,23.19,23.254,23.296999999999997
Mauritius,MUS,1924,23.397,23.328000000000003,23.287,23.307
Mauritius,MUS,1925,23.214000000000002,23.347,23.251,23.288
Mauritius,MUS,1926,23.67,23.401999999999997,23.289,23.284000000000002
Mauritius,MUS,1927,23.251,23.344,23.347,23.294
Mauritius,MUS,1928,23.476,23.36,23.371,23.331
Mauritius,MUS,1929,23.109,23.336,23.374000000000002,23.355
Mauritius,MUS,1930,23.293000000000003,23.377,23.377,23.358
Mauritius,MUS,1931,23.55,23.386999999999997,23.379,23.396
Mauritius,MUS,1932,23.458000000000002,23.398000000000003,23.368000000000002,23.434
Mauritius,MUS,1933,23.526,23.399,23.408,23.456
Mauritius,MUS,1934,23.164,23.399,23.424,23.441
Mauritius,MUS,1935,23.296999999999997,23.421999999999997,23.465999999999998,23.467
Mauritius,MUS,1936,23.55,23.44,23.503,23.471
Mauritius,MUS,1937,23.574,23.509,23.521,23.479
Mauritius,MUS,1938,23.616999999999997,23.566999999999997,23.542,23.493000000000002
Mauritius,MUS,1939,23.507,23.627,23.508000000000003,23.513
Mauritius,MUS,1940,23.59,23.66,23.558000000000003,23.531
Mauritius,MUS,1941,23.849,23.572,23.564,23.531999999999996
Mauritius,MUS,1942,23.738000000000003,23.537,23.589000000000002,23.526
Mauritius,MUS,1943,23.175,23.552,23.578000000000003,23.535
Mauritius,MUS,1944,23.331999999999997,23.519000000000002,23.603,23.555999999999997
Mauritius,MUS,1945,23.666,23.513,23.597,23.586
Mauritius,MUS,1946,23.684,23.593000000000004,23.56,23.583000000000002
Mauritius,MUS,1947,23.706,23.651,23.531999999999996,23.577
Mauritius,MUS,1948,23.578000000000003,23.607,23.528000000000002,23.575
Mauritius,MUS,1949,23.622,23.548000000000002,23.603,23.583000000000002
Mauritius,MUS,1950,23.448,23.553,23.613000000000003,23.572
Mauritius,MUS,1951,23.385,23.564,23.601999999999997,23.56
Mauritius,MUS,1952,23.731,23.586,23.565,23.573
Mauritius,MUS,1953,23.636,23.619,23.573,23.561999999999998
Mauritius,MUS,1954,23.73,23.588,23.564,23.566
Mauritius,MUS,1955,23.612,23.544,23.548000000000002,23.537
Mauritius,MUS,1956,23.228,23.561999999999998,23.559,23.523000000000003
Mauritius,MUS,1957,23.511999999999997,23.511,23.614,23.518
Mauritius,MUS,1958,23.726999999999997,23.486,23.595,23.524
Mauritius,MUS,1959,23.478,23.636999999999997,23.529,23.502
Mauritius,MUS,1960,23.484,23.64,23.461,23.531999999999996
Mauritius,MUS,1961,23.986,23.558000000000003,23.444000000000003,23.55
Mauritius,MUS,1962,23.526999999999997,23.482,23.471,23.536
Mauritius,MUS,1963,23.315,23.409000000000002,23.476,23.554000000000002
Mauritius,MUS,1964,23.098000000000003,23.308000000000003,23.44,23.546999999999997
Mauritius,MUS,1965,23.116,23.362,23.516,23.513
Mauritius,MUS,1966,23.482,23.359,23.54,23.518
Mauritius,MUS,1967,23.8,23.491999999999997,23.456999999999997,23.544
Mauritius,MUS,1968,23.298000000000002,23.671999999999997,23.511999999999997,23.57
Mauritius,MUS,1969,23.766,23.66,23.565,23.589000000000002
Mauritius,MUS,1970,24.015,23.601,23.565,23.615
Mauritius,MUS,1971,23.421999999999997,23.719,23.592,23.635
Mauritius,MUS,1972,23.502,23.61,23.616,23.62
Mauritius,MUS,1973,23.886999999999997,23.513,23.663,23.641
Mauritius,MUS,1974,23.222,23.548000000000002,23.738000000000003,23.674
Mauritius,MUS,1975,23.53,23.671999999999997,23.714000000000002,23.694000000000003
Mauritius,MUS,1976,23.599,23.676,23.731,23.712
Mauritius,MUS,1977,24.124000000000002,23.814,23.784000000000002,23.714000000000002
Mauritius,MUS,1978,23.906999999999996,23.917,23.769000000000002,23.752
Mauritius,MUS,1979,23.912,23.964000000000002,23.784000000000002,23.791
Mauritius,MUS,1980,24.046,23.889,23.823,23.768
Mauritius,MUS,1981,23.833000000000002,23.873,23.831999999999997,23.781
Mauritius,MUS,1982,23.748,23.794,23.811999999999998,23.823
Mauritius,MUS,1983,23.827,23.728,23.84,23.822
Mauritius,MUS,1984,23.513,23.653000000000002,23.845,23.831999999999997
Mauritius,MUS,1985,23.718000000000004,23.752,23.822,23.884
Mauritius,MUS,1986,23.461,23.834,23.831999999999997,23.908
Mauritius,MUS,1987,24.243000000000002,23.913,23.863000000000003,23.905
Mauritius,MUS,1988,24.237,23.889,23.874000000000002,23.911
Mauritius,MUS,1989,23.906999999999996,24.03,23.881,23.925
Mauritius,MUS,1990,23.597,23.968000000000004,23.944000000000003,23.935
Mauritius,MUS,1991,24.167,23.929000000000002,23.984,23.943
Mauritius,MUS,1992,23.932,23.944000000000003,23.998,23.975
Mauritius,MUS,1993,24.041,24.036,23.981,24.014
Mauritius,MUS,1994,23.983,23.99,24.005,24.046999999999997
Mauritius,MUS,1995,24.058000000000003,23.987,24.049,24.085
Mauritius,MUS,1996,23.936999999999998,24.075,24.054000000000002,24.108
Mauritius,MUS,1997,23.917,24.107,24.086,24.14
Mauritius,MUS,1998,24.481,24.095,24.153000000000002,24.133000000000003
Mauritius,MUS,1999,24.141,24.156999999999996,24.214000000000002,24.144000000000002
Mauritius,MUS,2000,23.999000000000002,24.261999999999997,24.226999999999997,24.186
Mauritius,MUS,2001,24.247,24.265,24.232,24.22
Mauritius,MUS,2002,24.443,24.309,24.281999999999996,24.238000000000003
Mauritius,MUS,2003,24.498,24.377,24.285,24.268
Mauritius,MUS,2004,24.358,24.356,24.283,
Mauritius,MUS,2005,24.339000000000002,24.337,24.323,
Mauritius,MUS,2006,24.141,24.233,24.385,
Mauritius,MUS,2007,24.348000000000003,24.296,24.389,
Mauritius,MUS,2008,23.98,24.365,24.382,
Mauritius,MUS,2009,24.673000000000002,24.443,,
Mauritius,MUS,2010,24.682,24.435,,
Mauritius,MUS,2011,24.533,24.497,,
Mauritius,MUS,2012,24.308000000000003,,,
Mauritius,MUS,2013,24.289,,,
Botswana,BWA,1857,,,,
Botswana,BWA,1858,21.345,,,
Botswana,BWA,1859,21.487,21.271,,
Botswana,BWA,1860,21.254,21.341,21.309,
Botswana,BWA,1861,21.322,21.32,21.329,
Botswana,BWA,1862,21.297,21.279,21.374000000000002,
Botswana,BWA,1863,21.238000000000003,21.336,21.43,21.432
Botswana,BWA,1864,21.284000000000002,21.405,21.437,21.456
Botswana,BWA,1865,21.537,21.469,21.462,21.448
Botswana,BWA,1866,21.67,21.535,21.48,21.437
Botswana,BWA,1867,21.614,21.619,21.493000000000002,21.443
Botswana,BWA,1868,21.566999999999997,21.609,21.537,21.472
Botswana,BWA,1869,21.707,21.562,21.585,21.489
Botswana,BWA,1870,21.487,21.549,21.588,21.471
Botswana,BWA,1871,21.436,21.575,21.546,21.468000000000004
Botswana,BWA,1872,21.549,21.54,21.512,21.471
Botswana,BWA,1873,21.698,21.544,21.515,21.473000000000003
Botswana,BWA,1874,,21.504,21.541,21.48
Botswana,BWA,1875,21.51,21.497,21.479,21.464000000000002
Botswana,BWA,1876,21.237,21.522,21.456,21.462
Botswana,BWA,1877,21.512,21.47,21.45,21.464000000000002
Botswana,BWA,1878,21.822,21.368000000000002,21.41,21.447
Botswana,BWA,1879,21.27,21.341,21.376,21.445
Botswana,BWA,1880,20.999000000000002,21.364,21.341,21.455
Botswana,BWA,1881,21.102,21.27,21.378,21.443
Botswana,BWA,1882,21.625,21.247,21.417,21.446
Botswana,BWA,1883,21.355,21.34,21.379,21.426
Botswana,BWA,1884,21.151,21.49,21.349,21.411
Botswana,BWA,1885,21.464000000000002,21.43,21.43,21.408
Botswana,BWA,1886,21.854,21.399,21.431,21.425
Botswana,BWA,1887,21.324,21.555,21.441,21.455
Botswana,BWA,1888,21.2,21.527,21.443,21.456
Botswana,BWA,1889,21.935,21.463,21.446,21.43
Botswana,BWA,1890,21.322,21.455,21.476,21.45
Botswana,BWA,1891,21.536,21.505,21.472,21.494
Botswana,BWA,1892,21.284000000000002,21.401,21.493000000000002,21.495
Botswana,BWA,1893,21.449,21.422,21.534000000000002,21.512
Botswana,BWA,1894,21.413,21.462,21.51,21.507
Botswana,BWA,1895,21.429000000000002,21.566999999999997,21.471,21.498
Botswana,BWA,1896,21.735,21.565,21.558000000000003,21.494
Botswana,BWA,1897,21.807,21.528000000000002,21.548000000000002,21.465
Botswana,BWA,1898,21.441,21.639,21.582,21.447
Botswana,BWA,1899,21.23,21.651,21.568,21.455
Botswana,BWA,1900,21.981,21.573,21.52,21.438000000000002
Botswana,BWA,1901,21.799,21.6,21.515,21.444000000000003
Botswana,BWA,1902,21.415,21.553,21.437,21.443
Botswana,BWA,1903,21.575,21.363000000000003,21.361,21.475
Botswana,BWA,1904,20.996,21.332,21.4,21.508000000000003
Botswana,BWA,1905,21.031999999999996,21.232,21.404,21.539
Botswana,BWA,1906,21.644000000000002,21.146,21.329,21.544
Botswana,BWA,1907,20.913,21.27,21.337,21.547
Botswana,BWA,1908,21.144000000000002,21.38,21.368000000000002,21.526
Botswana,BWA,1909,21.616,21.245,21.447,21.533
Botswana,BWA,1910,21.582,21.446,21.557,21.55
Botswana,BWA,1911,20.968000000000004,21.61,21.573,21.543000000000003
Botswana,BWA,1912,21.919,21.729,21.658,21.552
Botswana,BWA,1913,21.965,21.781,21.691,21.591
Botswana,BWA,1914,22.213,21.967,21.665,21.636
Botswana,BWA,1915,21.841,21.962,21.696,21.664
Botswana,BWA,1916,21.897,21.741,21.757,21.666
Botswana,BWA,1917,21.895,21.626,21.767,21.71
Botswana,BWA,1918,20.858,21.621,21.814,21.751
Botswana,BWA,1919,21.638,21.619,21.825,21.771
Botswana,BWA,1920,21.818,21.67,21.77,21.808000000000003
Botswana,BWA,1921,21.883000000000003,21.851,21.759,21.822
Botswana,BWA,1922,22.153000000000002,21.999000000000002,21.761,21.851
Botswana,BWA,1923,21.761,21.882,21.81,21.845
Botswana,BWA,1924,22.379,21.91,21.877,21.838
Botswana,BWA,1925,21.234,21.826,21.92,21.831
Botswana,BWA,1926,22.023000000000003,21.841,21.888,21.816999999999997
Botswana,BWA,1927,21.734,21.805,21.934,21.802
Botswana,BWA,1928,21.837,21.926,21.876,21.812
Botswana,BWA,1929,22.196,21.931,21.851,21.845
Botswana,BWA,1930,21.841,21.923000000000002,21.892,21.82
Botswana,BWA,1931,22.047,21.994,21.875,21.822
Botswana,BWA,1932,21.697,21.934,21.844,21.877
Botswana,BWA,1933,22.189,21.869,21.815,21.872
Botswana,BWA,1934,21.897,21.785,21.814,21.854
Botswana,BWA,1935,21.517,21.736,21.72,21.876
Botswana,BWA,1936,21.624000000000002,21.703000000000003,21.756,21.881
Botswana,BWA,1937,21.453000000000003,21.616,21.819000000000003,21.899
Botswana,BWA,1938,22.021,21.61,21.869,21.922
Botswana,BWA,1939,21.465,21.772,21.857,21.921
Botswana,BWA,1940,21.484,21.999000000000002,21.859,21.913
Botswana,BWA,1941,22.438000000000002,21.997,21.888,21.935
Botswana,BWA,1942,22.584,22.013,21.954,21.93
Botswana,BWA,1943,22.014,22.122,22.03,21.967
Botswana,BWA,1944,21.547,22.037,22.028000000000002,21.943
Botswana,BWA,1945,22.025,21.991,22.107,21.935
Botswana,BWA,1946,22.015,22.007,22.114,21.936
Botswana,BWA,1947,22.354,22.099,22.041,21.952
Botswana,BWA,1948,22.095,22.176,22.064,21.996
Botswana,BWA,1949,22.005,22.106,22.03,22.002
Botswana,BWA,1950,22.411,22.123,22.011,22.053
Botswana,BWA,1951,21.664,22.061,21.984,22.058000000000003
Botswana,BWA,1952,22.441,21.977,21.949,22.034000000000002
Botswana,BWA,1953,21.785,21.857,21.961,22.029
Botswana,BWA,1954,21.583000000000002,21.856,21.976,22.017
Botswana,BWA,1955,21.814,21.805,21.999000000000002,22.019000000000002
Botswana,BWA,1956,21.658,21.908,22.003,22.05
Botswana,BWA,1957,22.185,22.015,22.028000000000002,22.046
Botswana,BWA,1958,22.301,22.042,21.993000000000002,22.021
Botswana,BWA,1959,22.119,22.197,22.004,22.022
Botswana,BWA,1960,21.945,22.179000000000002,22.027,22.031
Botswana,BWA,1961,22.437,22.051,22.116,22.064
Botswana,BWA,1962,22.093000000000004,22.053,22.143,22.066
Botswana,BWA,1963,21.662,22.074,22.081,22.061
Botswana,BWA,1964,22.131,22.043000000000003,22.068,22.088
Botswana,BWA,1965,22.045,21.993000000000002,22.064,22.064
Botswana,BWA,1966,22.284000000000002,22.028000000000002,22.124000000000002,22.07
Botswana,BWA,1967,21.845,22.086,22.103,22.04
Botswana,BWA,1968,21.835,22.183000000000003,22.13,22.016
Botswana,BWA,1969,22.423000000000002,22.209,22.173000000000002,21.999000000000002
Botswana,BWA,1970,22.528000000000002,22.166,22.101,22.002
Botswana,BWA,1971,22.414,22.389,22.023000000000003,21.991
Botswana,BWA,1972,21.631,22.163,21.937,21.962
Botswana,BWA,1973,22.948,21.95,21.951,21.984
Botswana,BWA,1974,21.295,21.731,21.93,22.05
Botswana,BWA,1975,21.465,21.732,21.94,22.072
Botswana,BWA,1976,21.315,21.5,21.857,22.069000000000003
Botswana,BWA,1977,21.64,21.701,21.821,22.075
Botswana,BWA,1978,21.787,21.812,21.838,22.143
Botswana,BWA,1979,22.296,21.893,21.927,22.149
Botswana,BWA,1980,22.022,22.015,22.043000000000003,22.143
Botswana,BWA,1981,21.722,22.245,22.114,22.156
Botswana,BWA,1982,22.251,22.277,22.213,22.165
Botswana,BWA,1983,22.936,22.33,22.336,22.207
Botswana,BWA,1984,22.455,22.482,22.368000000000002,22.231
Botswana,BWA,1985,22.286,22.592,22.346,22.301
Botswana,BWA,1986,22.483,22.517,22.455,22.369
Botswana,BWA,1987,22.799,22.401,22.509,22.41
Botswana,BWA,1988,22.563000000000002,22.507,22.577,22.436
Botswana,BWA,1989,21.873,22.482,22.536,22.503
Botswana,BWA,1990,22.816,22.536,22.559,22.521
Botswana,BWA,1991,22.359,22.564,22.624000000000002,22.538
Botswana,BWA,1992,23.068,22.637,22.608,22.57
Botswana,BWA,1993,22.705,22.699,22.536,22.596
Botswana,BWA,1994,22.235,22.716,22.638,22.61
Botswana,BWA,1995,23.131,22.531,22.695,22.61
Botswana,BWA,1996,22.441999999999997,22.668000000000003,22.621,22.654
Botswana,BWA,1997,22.144000000000002,22.82,22.63,22.633000000000003
Botswana,BWA,1998,23.389,22.543000000000003,22.615,22.587
Botswana,BWA,1999,22.993000000000002,22.548000000000002,22.685,22.607
Botswana,BWA,2000,21.746,22.679000000000002,22.66,22.603
Botswana,BWA,2001,22.467,22.632,22.683000000000003,22.587
Botswana,BWA,2002,22.8,22.548000000000002,22.658,22.583000000000002
Botswana,BWA,2003,23.156,22.824,22.638,22.546
Botswana,BWA,2004,22.574,22.777,22.576,
Botswana,BWA,2005,23.122,22.715,22.51,
Botswana,BWA,2006,22.236,22.471,22.554000000000002,
Botswana,BWA,2007,22.488000000000003,22.411,22.536,
Botswana,BWA,2008,21.934,22.3,22.477,
Botswana,BWA,2009,22.277,22.292,,
Botswana,BWA,2010,22.566,22.276,,
Botswana,BWA,2011,22.194000000000003,22.474,,
Botswana,BWA,2012,22.412,,,
Botswana,BWA,2013,22.924,,,
United States of America,USA,1769,8.702,,,
United States of America,USA,1770,,,,
United States of America,USA,1771,,,,
United States of America,USA,1772,,,,
United States of America,USA,1773,,,,
United States of America,USA,1774,,,,
United States of America,USA,1775,8.986999999999998,,,
United States of America,USA,1776,8.595999999999998,,,
United States of America,USA,1777,8.767000000000001,8.697999999999999,,
United States of America,USA,1778,,,,
United States of America,USA,1779,,,,
United States of America,USA,1780,,,,
United States of America,USA,1781,,,,
United States of America,USA,1782,8.264999999999999,,,
United States of America,USA,1783,,,,
United States of America,USA,1784,,,,
United States of America,USA,1785,,,,
United States of America,USA,1786,,,,
United States of America,USA,1787,,,,
United States of America,USA,1788,,,,
United States of America,USA,1789,,,,
United States of America,USA,1790,,,,
United States of America,USA,1791,,,,
United States of America,USA,1792,,,,
United States of America,USA,1793,,,,
United States of America,USA,1794,,,,
United States of America,USA,1795,,,,
United States of America,USA,1796,,,,
United States of America,USA,1797,8.630999999999998,,,
United States of America,USA,1798,,,,
United States of America,USA,1799,,,,
United States of America,USA,1800,,,,
United States of America,USA,1801,,,,
United States of America,USA,1802,,,,
United States of America,USA,1803,,,,
United States of America,USA,1804,,,,
United States of America,USA,1805,,,,
United States of America,USA,1806,,,,
United States of America,USA,1807,,,,
United States of America,USA,1808,,,,
United States of America,USA,1809,,,,
United States of America,USA,1810,,,,
United States of America,USA,1811,,,,
United States of America,USA,1812,7.0360000000000005,,,
United States of America,USA,1813,7.682999999999999,,,
United States of America,USA,1814,,7.587999999999999,,
United States of America,USA,1815,8.149,,,
United States of America,USA,1816,7.177999999999999,,,
United States of America,USA,1817,7.180999999999999,7.546999999999999,7.622999999999998,
United States of America,USA,1818,7.807999999999999,7.504999999999999,7.767999999999999,
United States of America,USA,1819,,7.591999999999999,7.741999999999999,7.937999999999999
United States of America,USA,1820,,7.883999999999999,7.789,7.986999999999999
United States of America,USA,1821,7.611999999999999,7.893999999999999,7.9209999999999985,8.068999999999999
United States of America,USA,1822,8.639999999999999,8.015999999999998,8.106,8.091999999999999
United States of America,USA,1823,7.860999999999999,8.235,8.276,8.164
United States of America,USA,1824,8.029,8.421999999999999,8.351999999999999,8.177
United States of America,USA,1825,9.033,8.52,8.453,8.231
United States of America,USA,1826,8.546,8.694999999999999,8.582999999999998,8.222000000000001
United States of America,USA,1827,9.127999999999998,8.802999999999997,8.561,8.26
United States of America,USA,1828,8.739999999999998,8.751,8.559,8.292
United States of America,USA,1829,8.565,8.761000000000001,8.613,8.27
United States of America,USA,1830,8.773,8.514,8.672999999999998,8.321
United States of America,USA,1831,8.597000000000001,8.465,8.523,8.343
United States of America,USA,1832,7.893999999999999,8.511999999999999,8.414,8.354
United States of America,USA,1833,8.498,8.421,8.308,8.354999999999999
United States of America,USA,1834,8.796999999999997,8.197999999999999,8.187000000000001,8.335999999999999
United States of America,USA,1835,8.322000000000001,8.125,8.189,8.325999999999999
United States of America,USA,1836,7.479999999999999,8.007,8.103,8.305
United States of America,USA,1837,7.525999999999999,7.9049999999999985,8.148,8.311
United States of America,USA,1838,7.9129999999999985,7.930999999999999,8.149999999999999,8.264999999999999
United States of America,USA,1839,8.283,8.02,8.059999999999999,8.213999999999999
United States of America,USA,1840,8.452,8.209999999999999,7.978999999999999,8.206
United States of America,USA,1841,7.9270000000000005,8.151,8.088,8.165999999999999
United States of America,USA,1842,8.475,8.158999999999999,8.209,8.200999999999999
United States of America,USA,1843,7.619999999999999,8.139,8.222000000000001,8.197000000000001
United States of America,USA,1844,8.319999999999999,8.267000000000001,8.241999999999999,8.187000000000001
United States of America,USA,1845,8.353,8.235,8.222000000000001,8.181000000000001
United States of America,USA,1846,8.568,8.363,8.229,8.219999999999999
United States of America,USA,1847,8.314,8.25,8.254,8.235
United States of America,USA,1848,8.258,8.216000000000001,8.242999999999999,8.27
United States of America,USA,1849,7.757000000000001,8.25,8.314,8.295
United States of America,USA,1850,8.184,8.251999999999999,8.383,8.274999999999999
United States of America,USA,1851,8.738,8.251999999999999,8.351999999999999,8.286999999999999
United States of America,USA,1852,8.325,8.409999999999998,8.261999999999999,8.309
United States of America,USA,1853,8.258,8.546,8.318,8.309
United States of America,USA,1854,8.543999999999999,8.424,8.347999999999999,8.341000000000001
United States of America,USA,1855,8.863999999999997,8.322000000000001,8.328999999999999,8.344999999999999
United States of America,USA,1856,8.126999999999999,8.383,8.345999999999998,8.347999999999999
United States of America,USA,1857,7.814999999999999,8.329999999999998,8.363999999999999,8.322999999999999
United States of America,USA,1858,8.565999999999999,8.197999999999999,8.375,8.34
United States of America,USA,1859,8.277000000000001,8.26,8.367999999999999,8.37
United States of America,USA,1860,8.204999999999998,8.344,8.308,8.372
United States of America,USA,1861,8.437000000000001,8.385,8.344999999999999,8.399
United States of America,USA,1862,8.236999999999998,8.396999999999998,8.383,8.401
United States of America,USA,1863,8.766,8.402999999999999,8.361999999999998,8.386000000000001
United States of America,USA,1864,8.34,8.404,8.390999999999998,8.379999999999999
United States of America,USA,1865,8.233999999999998,8.376999999999999,8.415999999999999,8.351999999999999
United States of America,USA,1866,8.443,8.389,8.452,8.357000000000001
United States of America,USA,1867,8.098999999999998,8.361999999999998,8.437999999999999,8.357000000000001
United States of America,USA,1868,8.827,8.443999999999999,8.396999999999998,8.367999999999999
United States of America,USA,1869,8.206999999999999,8.536999999999999,8.392000000000001,8.402999999999999
United States of America,USA,1870,8.645,8.559,8.395999999999999,8.45
United States of America,USA,1871,8.905,8.357999999999999,8.367999999999999,8.409999999999998
United States of America,USA,1872,8.213,8.402999999999999,8.329999999999998,8.418999999999999
United States of America,USA,1873,7.818,8.276,8.373999999999999,8.408
United States of America,USA,1874,8.437000000000001,8.196,8.414,8.392000000000001
United States of America,USA,1875,8.004999999999999,8.18,8.485,8.370999999999999
United States of America,USA,1876,8.508,8.459999999999999,8.367999999999999,8.345999999999998
United States of America,USA,1877,8.129999999999999,8.504999999999999,8.399999999999999,8.347999999999999
United States of America,USA,1878,9.220999999999998,8.645999999999999,8.418999999999999,8.329999999999998
United States of America,USA,1879,8.658999999999999,8.5,8.392999999999999,8.327
United States of America,USA,1880,8.710999999999999,8.613,8.345999999999998,8.351999999999999
United States of America,USA,1881,7.781999999999999,8.366,8.324,8.344
United States of America,USA,1882,8.690999999999999,8.226999999999999,8.366999999999999,8.322000000000001
United States of America,USA,1883,7.9849999999999985,8.079999999999998,8.286999999999999,8.329999999999998
United States of America,USA,1884,7.963999999999999,8.187999999999999,8.241,8.332999999999998
United States of America,USA,1885,7.9769999999999985,8.110999999999999,8.219,8.331
United States of America,USA,1886,8.322999999999999,8.081999999999999,8.319999999999999,8.318
United States of America,USA,1887,8.305,8.228,8.242999999999999,8.344
